,date,content,title,score
932,2020-09-18 11:56:56,"Preciso urgente recuperar minha senha e o app sempre mostra “Não foi possível acessar o serviço remoto, por favor tente novamente em alguns minutos”! Não sei o que eu faço mais. Tem algum número ou algum lugar que eu possa resolver pessoalmente?",Péssimo,1
933,2020-09-22 01:06:00,"Se foi pago tem que devolver o dinheiro e tirar esta porcaria de circulação, está claro que quem fez não tem menor competência pra isto, quanto custou? Quem pagou? Paga alguma manutenção? Ridículo!!!’

O aplicativo não funciona, não reconhece a face, dispara, gagueja e tentei várias vezes, já desinstalei, é só olhar o nível de avaliações desaprovando o app que dá pra ver que se “estão trabalhando para melhorar” e está deste jeito, melhor procurar outra profissão, qualquer empresa, de qualquer tamanho com tamanha desaprovação já estaria sofrendo as consequências da incompetência, não precisa mais responder, qdo as próximas pessoas instalarem e te derem uma boa avaliação eu verei a barra crescendo e instalo de novo, fora isto to fora e vcs deveriam estar também",E feito com dinheiro públicos?,1
934,2020-09-21 19:57:19,"Mais uma vez, MAIS UMA VEZ, nada do governo funciona

Estou tentando me cadastrar nesse negócio de meu gov para poder participar do prouni. Preciso usar o APP para leitura de QR code e adivinha, o app nem lê, nem abre, só dá erro! Meu Jesus, tá pra nascer alguém do governo que trabalhe direito.",Não funciona,1
935,2020-09-18 23:03:59,"O app é bem lerdo, e de uma coisa que eu fiquei encucado foi ter que ter uma CNH para fazer login no app, eu não tenho uma CNH, eu baixei o app gov.br com a intenção de olhar outras coisas dos meus registros. Fazem um app direito, parece que o app foi tão forçado a ser feito que não é nada, muito estranho.",Péssimo e estranho,1
936,2020-09-18 18:20:00,"Não funciona reconhecimento facial.
Impossíve fazer o cadastro de reconhecimento facial.",Não funciona reconhecimento facial,1
937,2020-09-18 12:35:38,"Não consigo se quer entrar
Quando se esquece a senha as possibilidades de resgatar são péssimos",Erros inúmeros,1
938,2020-09-18 00:21:00,"Péssimo, para variar, mais um aplicativo do governo que não funciona.",Péssimo.,1
939,2020-09-17 23:33:10,"Esse aplicativo não funciona por nada nessa vida. 
Aplicativo lendo, validação por reconhecimento facial não funciona, nada funciona!",Não funciona,1
940,2020-09-17 23:00:20,Muito vergonhoso um aplicativo que não funciona feito pelo governo! Tentei recuperar minha senha que em primeiro lugar não mudei (tenho anotada) e quando baixei o aplicativo só da erro e não da em lugar algum. Horrível!,Aplicativo não funciona,1
941,2020-09-17 21:14:01,"No app diz ser possível a confirmação facial pelo cadastro do título de eleitor, porém ao realizar a análise facial ele responde que não possuo CNH",Só pra quem possui CNH,1
942,2020-09-17 09:54:28,"Pra começar, ele nem faz leitura de QRcode pra obter acesso. Horrível.",Não funciona,1
943,2020-09-16 15:40:53,Péssimo. Cheio de bugs. É IMPOSSÍVEL validar sua senha pelo reconhecimento facial pois nem entra nessa parte. Inútil como o Brasil.,Não funciona!,1
944,2020-09-16 14:57:52,Péssimo,Uma porcaria esse aplicativo,1
945,2020-09-16 11:10:06,"Realmente vergonhoso os aplicativos do governo. Mais um exemplo da péssima administração, que nível tem esses desenvolvedores? Alguém testou esse app?",Não funciona,1
946,2020-09-15 22:05:16,Não funciona,Uma porcaria,1
947,2020-09-15 21:41:27,App me pede dados de CNH mas eu não possui e não abre opção para cadastrar Título de Eleitor. Como faço para acessar???,Erro,1
948,2020-09-15 19:16:49,"Ou aparece mensagem de que o serviço está fora para manutenção ou que não foi possível acessar ou que é para tentar mais tarde. Mais de um mês tentando e nao funciona. Enfim, nem me surpreende. Eu ficaria surpresa se funcionasse.",Não funciona,1
949,2020-09-14 22:22:08,"No momento de fazer a validação solicita a data de emissão da CNH, a qual a minha mãe nem tem!! E não é possível escolher o Título de eleitor para fazer a validação. Horrível!!",Péssimo!,1
950,2020-09-14 20:30:30,Ao funciona só da erro.,Erro,1
951,2020-09-14 19:40:06,"Não funciona! Eu nunca vi isso em anos de uso de aplicativos no celular...após tentar ler o QR code, o aplicativo começa a piscar como louco e depois de uns 30 s aparece  uma mensagem de erro...sempre...sério mesmo que alguém decidiu soltar esse aplicativo com uma falha tão básica assim????’",Não funciona!,1
952,2020-09-14 17:42:49,"Péssimo aplicativo impossível de fazer o reconhecimento facial, tempo curto e aplicativo não reconhece as posições.
Já faz uma semana que estou tentando fazer o reconhecimento Facial.
Se torna mais prático não modernizar e continuar na forma antiga.",Péssimo reconhecimento fácil,1
953,2020-09-14 14:09:46,"Impossível acreditar que o único meio de trocar senha do MEU INSS é esse app, o órgão segue fechado os App bancários listados  não tem a opção de trocar a senha e esse App que simplesmente não loga. Em
Época de pandemia o governo deveria facilitar a vida das pessoas não dificultar mais. Deixem de gastar dinheiro à toa e contrate um Desenvolvedor mobile que preste e resolva os bugs desse App.",Péssimo como tudo nesse governo,1
954,2020-09-14 13:38:25,"O app fica piscando a tela e não faz leitura do QR code, e eu estou precisando do app para algumas finalidades!",Péssimo,1
955,2020-09-14 13:28:55,"Depois de ficar piscando, sorrindo e virando a cabeça vem a mensagem que a biometria não foi validade e tem que repetir o processo que nunca funciona",Biometria,1
956,2020-09-13 21:53:09,"Simplesmente uma porcaria que não funciona.
Simplesmente não é possível acessar está coisa que não funciona.",Uma porcaria,1
957,2020-09-13 00:30:39,Faz 5 dias q tento trocar a senha do meu pai e não consigo ou não entra ou reconhecimento dá errado. Pior q ficamos refém de uma porcaria de App desse,Trocar senha,1
958,2020-09-11 20:17:19,Só dei uma estreia pq não tem opção de dar zero. Como todo serviço do governo é mais um q não funciona.,Inútil,1
959,2020-09-11 15:55:20,"Nada funciona, da erro o tempo todo.",Horrível,1
960,2020-09-11 14:20:13,"Eu preciso ver minhas notas do Enem para terminar minha matrícula na faculdade e a única forma segundo o site do inep de recuperar a minha senha é por esse aplicativo, e NUNCA reconhece o QR Code do site Gov.br 
Já tentei de todas as formas possíveis e não consigo acessar o aplicativo.",NÃO FUNCIONA!!!,1
961,2020-09-11 14:18:57,Absurdo um site do governo só aceita quem teM habilitação,Absurdo,1
962,2020-09-10 13:48:27,esse app endoidou. Antes do tempo acabar ele pediu pra virar pra esquerda;direita; sorrir e piscar. Depois da tempo esgotado. Quando eu pensei que daria certo que chegou em tirar selfie ele diz “FOTOS OU DADOS INCORRETOS” . Vai ter atualização ?,Tá doido,1
963,2020-09-09 22:44:53,"Fiz n tentativas,  não aceita o QR da CNH, nunca reconhece o rosto,  faz vc de palhaço!!!",Horrível,1
964,2020-09-09 22:25:06,"Fiquei mais de meia hora, inutilmente, tentando fazer verificação facial. E não deu para variar. Um lixo de aplicativo, já colheram minhas digitais, meu título é por aplicativo será que não existe um método menos burocrático para nós reconhecer? Uma estrela pois não tem como levar zero.",Terrível,1
965,2020-09-09 19:04:35,"O mesmo problema do amigo aí.
Já tem um mês que tento fazer o reconhecimento facial com o QRcode, porquê esqueci minha senha. Mas não funciona, capta o QR mas fica carregando o tempo todo e da um erro mandando tentar mais tarde. Já tentei mais tarde inúmeras vezes. Um lixo.",Reconhecimento facial,1
966,2020-09-09 12:57:58,"Tento selecionar validação facial pelo título de eleitor ou CNH,mas não tem a opção de título e eu não tenho cnh",Péssimo,1
967,2020-09-08 15:10:25,App não faz a leitura do QRCode.,Não funciona,1
968,2020-09-07 18:29:54,Acabei de baixar para redefinir minha senha por Qr-code e CNH. Porém ele so fica carregando após ler o Qr-code do site e da erro.,"Redefinir senha, Qr-code não funciona.",1
969,2020-09-07 13:02:52,"Tento criar conta e não consigo ja tem um cadastro no meu cpf e qnd vou recuperar senha aparece um email q nunca vi na vida, nada de vcs funciona parabéns",Cadastro existente no meu Cpf,1
970,2020-09-07 11:36:38,"Porcaria de aplicativo mal desenvolvido. Instável, não permite o acesso, não lê o facial, não lê QR, não carrega mesmo depois de dias tentando. E é a única forma de licenciar meu carro e fazer as coisas. Bem de acordo com esse lixo de administração que tem hoje no país.",Um lixo,1
971,2020-09-07 09:58:48,"Estou tentando resolver algumas coisas de documento de carro desde sexta, fazem 4 dias que não funciona, fora do ar, não recupera senha, fecha.  Um app que deveria funcionar muito bem ainda mais em tempos de pandemia, pois as multas depois funcionarão muito bem!",Não funciona,1
972,2020-09-06 23:52:10,Desde sexta feira tento recuperar minha senha é só aparece a msg de (erro tente mais tarde),Erro,1
973,2020-09-05 00:57:29,Fiquei um tempão virando o rosto e fica dando tempo esgotado,Erro,1
974,2020-09-04 15:14:18,Aplicativo inaceitável login muito difícil de ser feito com o rosto !!!!,Muito ruim,1
975,2020-09-04 14:04:26,"Já tem um cadastro no meu Cpf é essa porcaria não libera o acesso, palhaçada!",Porcaria complicada,1
976,2020-09-03 14:44:55,"Já tentei todas as formas de recuperar senha e nenhumas delas funciona, seria bom desenvolver algo que ajudasse o povo e não aprapalhace.",Erro toda vez que escaneio o QR code.,1
977,2020-09-03 04:27:04,"Nunca fiz cadastro e existe um telefone na qual não consigo receber o SMS de confirmação para mudança de senha. A opção de e-mail também não aparece. Como redefinir a senha? Deveriam facilitar a vida do brasileiro e não dificultar. Imagina para as pessoas que não tem muita acessibilidade, o que farão? Pelo amor, melhorem o aplicativo antes de colocar em funcionamento. Estou há semanas tentando acessar, e nada, semanas tentando redefinir a senha e nada, por que? Pra que? Me digam? Alguém conseguiria ajudar?",Não consigo ter acesso,1
978,2020-09-02 14:55:48,"Estou há horas tentando fazer a leitura do QR Code, mas sempre dá erro.",Impossível usar,1
979,2020-09-02 12:40:09,"Preciso cadastrar o pedido de pensão da minha mãe no meu inss. Porém, não é possível recuperar a senha. Tento fazer a leitura do qr code, conforme solicitado para recuperação, e é exibida apenas a mensagem “Erro - Não foi possível acessar o serviço remoto, por favor tente novamente em alguns minutos”.",Aplicativo não funciona,1
980,2020-09-02 00:19:05,"Depois da ultima atualização ficou muito ruim. Não consigo nem abrir o aplicativo. Entra na tela inicial e fica processando por muito tempo, não sai da tela como se estivesse carregando/atualizando o app.",Atualização iOS,1
981,2020-09-01 17:50:38,"Não funciona! Há dias tentando o reconhecimento facial, só dá erro!",Péssimo,1
982,2020-09-01 14:25:46,"na hora de tirar a selfie não aparece o botão de disparo da câmera, nem apertando a figura a câmera dispara",não funciona para prova de vida,1
983,2020-09-01 14:24:20,"Há dias estou tentando cadastrar uma conta! O aplicativo não funciona, só retorna com mensagem de erro. É muita incompetência!",Não funciona,1
984,2020-08-31 20:54:20,"Impossível tirar a foto para validar a prova de vida a câmera fica totalmente escondida abaixo da tarja azul do app
Já tentei um milhão de vezes totalmente mau feito esse app",Prova de vida,1
985,2020-08-31 18:23:44,péssimo,não consigo mudar minha senha pois não aparece a opção de e-mail,1
986,2020-08-31 16:48:47,Preciso acessar e recuperar minha senha para dar baixa na minha mei é só está dando erro,Erro,1
987,2020-08-29 17:17:35,Péssimo! Não funciona de jeito nenhum! Não consigo recuperar senha! Experiência péssima! Façam um App para o povo usar não para especialistas!,Porcaria,1
988,2020-08-29 17:01:47,"Alteraram o e-mail indevidamente da conta (não sei como conseguiram essa façanha, provavelmente os dados devem ter vazado) e simplesmente nos não conseguimos fazer o processo de recuperação da conta. Minha mãe está impossibilitada de consultar o extrato do inss devido a esse aplicativo mal desenvolvido. Todo dia da erro de servidor remoto e a indicação de abrir uma solicitação no site também não funciona. Quando você finaliza o formulário ele da erro de programação. O governo provando mais uma vez que suas aplicações são tão péssimas quanto ele.",Alteração indevidamente do e-mail,1
989,2020-08-29 16:01:00,"Estou há dias tentando recuperar a senha por meio da validação facial, pois possuo CNH e título, mas não consigo porque o App não lê o QR Code do site. Estou muito irritada porque não encontro o atendimento que possa me ajudar com isso.",Nao consigo recuperar a senha,1
990,2020-08-29 13:00:35,Simplesmente não funciona.,Não funciona.,1
991,2020-08-28 22:14:54,"Por gentileza, um app do governo precisava de um amparo melhor! Esse reconhecimento facial é uma pegadinha, uma tremenda sacanagem conosco! Desafio aqui alguém que tenha conseguido passar dessa etapa .... Tomem vergonha na cara e façam um aplicativo de verdade, porque uma coisa do governo, tudo bem, mas não precisa ser tão ruim!!! Seria preciso uma auditoria para se verificar os responsáveis por isso é tomar providências urgentes!!!!!",Inútil,1
992,2020-08-28 20:17:47,"Não tem como tirar a selfie. Cheguei até lá várias vezes, mas não tem acesso à câmera.",Frustrante,1
993,2020-08-28 19:51:01,"Simplesmente dá erro quando você tenta recuperar a senha ou ler o QR code.
Péssimo","Como tudo que é do governo, não funciona",1
994,2020-08-28 18:48:56,Nunca tinha entrado nesse aplicativo e tem um cadastro no meu CPF e não consigo recuperar minha senha nem mesmo entrar no meu cadastro.,Cadastro indevido,1
995,2020-08-28 13:44:41,"O serviço deixa a desejar. Não consigo recuperar a senha, muito menos fazer a leitura do QR code, pois o aplicativo da erro.",Ineficaz,1
996,2020-08-28 12:30:32,Fica só na tela de loop,Nao carrega,1
